Date,Daily Return,Mkt-RF,SMB,HML,RF,Date,Strategy Return,Dividends Profit,Transaction Cost
2020-03-11,-0.018075017,-0.0505,-0.0082,-0.008,0.00006,2020-03-11,-0.02003672,0.004167711,0.002146008
2020-03-12,-0.11089625,-0.0963,-0.0044,-0.0117,0.00006,2020-03-12,-0.109461098,0.000266252,0.001641404
2020-03-13,-0.028145439,0.0896,-0.027,0.0303,0.00006,2020-03-13,-0.02645989,0.000379928,0.002005477
2020-03-16,-0.081013061,-0.12,-0.0026,-0.0076,0.00006,2020-03-16,-0.080014317,0.00094654,0.001885284
2020-03-17,-0.009795763,0.0588,0.0086,-0.0062,0.00006,2020-03-17,-0.007441003,0.000624758,0.002919518
2020-03-18,-0.047454672,-0.0556,-0.0356,-0.0469,0.00006,2020-03-18,-0.04447212,0,0.002922552
2020-03-19,-0.208067719,0.0131,0.0546,0.0083,0.00006,2020-03-19,-0.205176769,0,0.00283095
2020-03-20,0.276175826,-0.0415,0.0034,-0.0088,0.00006,2020-03-20,0.278891171,0,0.002655345
2020-03-23,0.021781326,-0.0255,0.0224,-0.0327,0.00006,2020-03-23,0.022803117,0.001048051,0.002009842
2020-03-24,0.021281408,0.0934,-0.0126,0.0238,0.00006,2020-03-24,0.024273723,0,0.002932315
2020-03-25,0.087290891,0.0118,-0.0074,0.0192,0.00006,2020-03-25,0.089635361,0,0.00228447
2020-03-26,0.112812194,0.0602,-0.0073,0.0107,0.00006,2020-03-26,0.115282527,0,0.002410333
2020-03-27,0.026941993,-0.0348,-0.0083,-0.0076,0.00006,2020-03-27,0.029709784,0,0.002707791
2020-03-30,0.021578096,0.0316,-0.0029,-0.0209,0.00006,2020-03-30,0.024049369,0,0.002411273
2020-03-31,0.012694195,-0.0144,0.018,-0.0039,0.00006,2020-03-31,0.014544854,0,0.001790659
2020-04-01,-0.00879522,-0.045,-0.0148,-0.014,0,2020-04-01,-0.00661701,0,0.00217821
2020-04-02,0.047750454,0.021,-0.0098,-0.0028,0,2020-04-02,0.049845518,0,0.002095064
2020-04-03,0.02852993,-0.0164,-0.0111,-0.0118,0,2020-04-03,0.030092229,0.000159192,0.001721491
2020-04-06,-0.003568729,0.0706,0.0077,0.0032,0,2020-04-06,-0.000495494,0,0.003073235
2020-04-07,0.080943264,-0.0011,-0.0057,0.0208,0,2020-04-07,0.083308572,0,0.002365308
2020-04-08,0.00817991,0.034,0.0031,0.0128,0,2020-04-08,0.009885136,0,0.001705226
2020-04-09,0.038965379,0.0159,0.0192,0.0316,0,2020-04-09,0.040359798,0.001099397,0.002493816
2020-04-13,0.011529971,-0.0092,-0.0084,-0.024,0,2020-04-13,0.013837823,0.0004983,0.002806152
2020-04-14,0.009016368,0.0302,-0.0018,-0.0315,0,2020-04-14,0.010771394,0.000766492,0.002521518
2020-04-15,0.011246096,-0.0215,-0.0123,-0.0255,0,2020-04-15,0.01281141,0.000271759,0.001837073
2020-04-16,-0.000600957,0.0062,-0.0021,-0.0298,0,2020-04-16,0.002000571,0,0.002601528
2020-04-17,0.016626873,0.0272,0.0074,0.0277,0,2020-04-17,0.018853825,0,0.002226952
2020-04-20,-0.014612711,-0.0156,0.0077,-0.0091,0,2020-04-20,-0.012503248,0,0.002109463
2020-04-21,-0.027678942,-0.0308,0.0093,0.0016,0,2020-04-21,-0.025211697,0,0.002467245
2020-04-22,0.050364459,0.0231,-0.0069,-0.0164,0,2020-04-22,0.051635439,0.000859444,0.002130424
2020-04-23,0.013351179,0.0013,0.011,0.0054,0,2020-04-23,0.015645212,0.000122241,0.002416274
2020-04-24,0.020562747,0.0144,0.0026,-0.0013,0,2020-04-24,0.022855171,0,0.002292424
2020-04-27,-0.002366134,0.0173,0.0161,0.0271,0,2020-04-27,-0.000150628,0,0.002215506
2020-04-28,0.019597231,-0.0045,0.0099,0.0285,0,2020-04-28,0.021840812,0,0.002243581
2020-04-29,0.021382307,0.0292,0.0189,0.02,0,2020-04-29,0.023575226,0,0.002192919
2020-04-30,0.013742587,-0.0118,-0.0143,-0.017,0,2020-04-30,0.01543612,0,0.001693533
2020-05-01,-0.020843166,-0.0291,-0.0056,-0.0097,0,2020-05-01,-0.0192041,0,0.001639066
2020-05-04,-0.014093574,0.0054,0.0021,-0.0127,0,2020-05-04,-0.012289349,0,0.001804225
2020-05-05,0.024322643,0.0095,0.0003,-0.0202,0,2020-05-05,0.025528161,0.000352524,0.001558042
2020-05-06,-0.000228933,-0.0052,0.0054,-0.027,0,2020-05-06,0.001462987,0,0.00169192
2020-05-07,-0.003155231,0.0133,-0.0006,0.004,0,2020-05-07,-0.001311598,0,0.001843633
2020-05-08,0.004749752,0.019,0.0139,0.0246,0,2020-05-08,0.006104269,0,0.001354517
2020-05-11,-0.006441621,0.0007,0.0047,-0.0378,0,2020-05-11,-0.004982924,0,0.001458697
2020-05-12,0.003866268,-0.0206,-0.0084,-0.0135,0,2020-05-12,0.005172462,3.40E-05,0.001340194
2020-05-13,-0.00812499,-0.0189,-0.009,-0.0208,0,2020-05-13,-0.006124351,0,0.002000639
2020-05-14,-0.039506567,0.0114,-0.0151,0.0093,0,2020-05-14,-0.038764302,0.000723992,0.001466257
2020-05-15,0.001914372,0.0057,0.0161,-0.0115,0,2020-05-15,0.003413388,0,0.001499016
2020-05-18,0.044763158,0.0324,0.0156,0.046,0,2020-05-18,0.046672979,0,0.001909821
2020-05-19,0.012693602,-0.0101,-0.0054,-0.015,0,2020-05-19,0.014384822,0,0.00169122
2020-05-20,0.010850242,0.018,0.0108,0.0132,0,2020-05-20,0.012759883,0.000114716,0.002024357
2020-05-21,0.012379295,-0.007,0.0062,0.004,0,2020-05-21,0.013997632,0.000580717,0.002199054
2020-05-22,-0.001427309,0.0027,0.0047,-0.0085,0,2020-05-22,-0.00017427,0,0.001253039
2020-05-26,0.015321016,0.0123,0.0009,0.0455,0,2020-05-26,0.016814269,0,0.001493253
2020-05-27,0.008267608,0.0154,0.0065,0.0362,0,2020-05-27,0.010160776,0,0.001893168
2020-05-28,0.010426677,-0.0041,-0.0153,-0.0243,0,2020-05-28,0.012816439,0,0.002389762
2020-05-29,0.005980362,0.006,-0.0029,-0.0198,0,2020-05-29,0.008614954,0,0.002634592
2020-06-01,0.004912148,0.0052,-0.0004,0.0043,0,2020-06-01,0.007190772,0,0.002278624
2020-06-02,0.011237348,0.0081,-0.0009,0.0054,0,2020-06-02,0.013453827,0,0.002216479
2020-06-03,0.009803317,0.0142,0.0015,0.0262,0,2020-06-03,0.01222705,0,0.002423733
2020-06-04,0.011835788,-0.0034,-0.0023,0.0289,0,2020-06-04,0.013633635,0,0.001797847
2020-06-05,0.034484027,0.025,0.0066,0.0276,0,2020-06-05,0.036815333,0,0.002331306
2020-06-08,0.014952582,0.0139,0.0037,0.0209,0,2020-06-08,0.014262631,0.002307996,0.001618045
2020-06-09,0.004727983,-0.0085,-0.0025,-0.0192,0,2020-06-09,0.006555178,0,0.001827195
2020-06-10,-0.009238451,-0.0056,-0.0085,-0.041,0,2020-06-10,-0.006892064,0,0.002346387
2020-06-11,-0.033431684,-0.0591,-0.0082,-0.0303,0,2020-06-11,-0.031979472,0,0.001452212
2020-06-12,-0.002707972,0.0129,0.0031,0.0182,0,2020-06-12,-0.000843644,0.000292204,0.002156532
2020-06-15,-0.022773377,0.0109,0.0146,-0.0039,0,2020-06-15,-0.021153647,0.0005085,0.00212823
2020-06-16,0.038553151,0.0187,0.0061,0.005,0,2020-06-16,0.04079914,0.00050232,0.002748309
2020-06-17,-0.003637753,-0.004,-0.009,-0.0198,0,2020-06-17,-0.001235962,0,0.002401791
2020-06-18,-0.02155762,0.0019,0.001,-0.0053,0,2020-06-18,-0.019247253,0,0.002310367
2020-06-19,0.016409792,-0.0045,0.0009,-0.0065,0,2020-06-19,0.018387247,0,0.001977455
2020-06-22,-0.015998019,0.0071,0.0084,-0.0136,0,2020-06-22,-0.014930385,0.000441244,0.001508878
2020-06-23,0.005849442,0.0042,0.0016,-0.006,0,2020-06-23,0.007363154,0,0.001513712
2020-06-24,-0.008556326,-0.0261,-0.0045,-0.0136,0,2020-06-24,-0.006778758,0,0.001777568
2020-06-25,-0.025111041,0.0112,0.0024,0.005,0,2020-06-25,-0.023685793,0,0.001425248
2020-06-26,0.000866882,-0.0244,0.0012,-0.0141,0,2020-06-26,0.002605261,0,0.001738379
2020-06-29,-0.014879803,0.0151,0.0125,0.0185,0,2020-06-29,-0.013045529,0,0.001834274
2020-06-30,0.010960809,0.0158,0.0008,0.0001,0,2020-06-30,0.0126933,0,0.001732491
2020-07-01,0.011323143,0.0041,-0.0128,-0.0258,0.00001,2020-07-01,0.013037667,0,0.001704524
2020-07-02,0.005091747,0.005,-0.0002,-0.0013,0.00001,2020-07-02,0.006821242,0,0.001719495
2020-07-06,5.87E-05,0.0165,-0.0063,0.0034,0.00001,2020-07-06,0.002434187,0,0.002365483
2020-07-07,-0.021032534,-0.0103,-0.005,-0.015,0.00001,2020-07-07,-0.019548704,0,0.00147383
2020-07-08,0.004467214,0.0091,0.003,-0.0047,0.00001,2020-07-08,0.005908339,0,0.001431125
2020-07-09,0.000364598,-0.0053,-0.0093,-0.0261,0.00001,2020-07-09,0.001877553,0,0.001502955
2020-07-10,-0.011885248,0.0111,-0.0007,0.0307,0.00001,2020-07-10,-0.011371817,0.001372908,0.001876339
2020-07-13,0.011204409,-0.012,-0.0077,0.0204,0.00001,2020-07-13,0.012727844,0.000236567,0.001750002
2020-07-14,-0.016664206,0.0135,0.0043,-0.0029,0.00001,2020-07-14,-0.014771946,0,0.00188226
2020-07-15,0.017049607,0.0114,0.0243,0.0125,0.00001,2020-07-15,0.018945687,0,0.00188608
2020-07-16,-0.000435481,-0.0037,-0.0036,0.0081,0.00001,2020-07-16,0.001512097,0,0.001937578
2020-07-17,-0.000799325,0.003,0.0017,-0.0144,0.00001,2020-07-17,0.001023968,0,0.001813293
2020-07-20,0.003282193,0.0101,-0.0045,-0.0237,0.00001,2020-07-20,0.004840245,0,0.001548052
2020-07-21,0.004842438,0.0015,0.0084,0.0327,0.00001,2020-07-21,0.006401361,0,0.001548923
2020-07-22,0.005652318,0.0049,-0.0061,-0.0038,0.00001,2020-07-22,0.006151382,0.000870074,0.001359138
2020-07-23,-0.005869822,-0.012,0.0072,0.0197,0.00001,2020-07-23,-0.00409546,0,0.001764362
2020-07-24,-0.004878581,-0.0075,-0.0082,0.0044,0.00001,2020-07-24,-0.003092402,0.00019279,0.001968969
2020-07-27,0.002274563,0.0088,0.0076,-0.0199,0.00001,2020-07-27,0.003812588,0,0.001528025
2020-07-28,-0.005769013,-0.0081,-0.0071,0.01,0.00001,2020-07-28,-0.004338259,0,0.001420754
2020-07-29,0.002642678,0.0135,0.0048,0.0089,0.00001,2020-07-29,0.00409401,0,0.001441332
2020-07-30,0.00663734,-0.0029,0.0049,-0.0184,0.00001,2020-07-30,0.008238114,0,0.001590774
2020-07-31,-0.000840375,0.0061,-0.016,-0.0067,0.00001,2020-07-31,0.00062459,0,0.001454965
2020-08-03,-0.001033634,0.0098,0.0122,-0.0084,0,2020-08-03,0.000323192,0,0.001356826
2020-08-04,0.004092342,0.0037,0.0047,0.0004,0,2020-08-04,0.005563941,0,0.001471599
2020-08-05,0.020542666,0.0078,0.0103,0.0083,0,2020-08-05,0.022117453,0,0.001574787
2020-08-06,0.004062451,0.0053,-0.0042,-0.0085,0,2020-08-06,0.006045368,0,0.001982917
2020-08-07,0.001121904,0.0002,0.0091,0.0241,0,2020-08-07,0.002901384,0,0.00177948
2020-08-10,-0.000270161,0.0024,0.0088,0.0173,0,2020-08-10,0.001958054,0,0.002228215
2020-08-11,0.005316096,-0.0083,-0.0033,0.0164,0,2020-08-11,0.006245578,0.001216537,0.002146019
2020-08-12,-0.003674441,0.014,-0.0051,-0.0134,0,2020-08-12,-0.001667475,0,0.002006966
2020-08-13,0.005010364,-0.0001,0.0018,-0.0133,0,2020-08-13,0.006704429,0.000178998,0.001873063
2020-08-14,0.002560008,-0.0004,-0.0009,0.0108,0,2020-08-14,0.005037934,0.000168392,0.002646318
2020-08-17,0.001624215,0.0045,0.006,-0.0192,0,2020-08-17,0.004271811,0,0.002647596
2020-08-18,-0.003430507,0.0022,-0.0106,-0.0143,0,2020-08-18,-0.000837225,0,0.002593282
2020-08-19,0.000165478,-0.0038,0.0047,0.0009,0,2020-08-19,0.00258082,0,0.002415342
2020-08-20,0.00098271,0.0031,-0.0052,-0.0155,0,2020-08-20,0.002758619,0,0.001775909
2020-08-21,-0.000787962,0.0026,-0.0109,-0.0043,0,2020-08-21,-0.000857769,0.001534602,0.001464795
2020-08-24,-0.001203478,0.0092,-0.0037,0.0259,0,2020-08-24,0.00054002,0,0.001743498
2020-08-25,-0.003313692,0.0036,0.0016,-0.0064,0,2020-08-25,-0.001355187,0,0.001958505
2020-08-26,-0.001571214,0.01,-0.0117,-0.0174,0,2020-08-26,0.000878094,0.000095744,0.002545052
2020-08-27,-0.004534517,0.0018,-0.0034,0.0095,0,2020-08-27,-0.003377807,0,0.00115671
2020-08-28,-0.004843128,0.007,0.0027,-0.0023,0,2020-08-28,-0.002602312,0,0.002240816
2020-08-31,0.009911446,-0.0004,-0.0042,-0.0176,0,2020-08-31,0.012058675,0,0.002147229
2020-09-01,-0.003730638,0.0092,0.0044,-0.003,0,2020-09-01,-0.00239907,0,0.001331568
2020-09-02,0.004955488,0.0127,-0.0049,-0.0045,0,2020-09-02,0.00671949,0,0.001764002
2020-09-03,-0.006023612,-0.037,-0.0023,0.0261,0,2020-09-03,-0.004221768,0,0.001801844
2020-09-04,-0.021120097,-0.0087,-0.0017,0.0206,0,2020-09-04,-0.019079155,0,0.002040942
2020-09-08,-0.007618572,-0.0291,0.0066,-0.0029,0,2020-09-08,-0.008228232,0.002125229,0.001515569
2020-09-09,0.003483471,0.0207,-0.0018,-0.02,0,2020-09-09,0.005345976,0,0.001862505
2020-09-10,0.013934419,-0.0164,0.003,-0.0006,0,2020-09-10,0.015645169,0,0.00171075
2020-09-11,-0.003285423,-0.0006,-0.0084,0.0089,0,2020-09-11,-0.00194829,0.000567673,0.001904806
2020-09-14,-0.002073678,0.0159,0.0119,-0.008,0,2020-09-14,-0.000433304,0.000260604,0.001900978
2020-09-15,0.006755152,0.0057,-0.0027,-0.0144,0,2020-09-15,0.00874368,0,0.001988528
2020-09-16,-0.002504439,-0.0039,0.0076,0.0131,0,2020-09-16,-0.001025228,0.000317074,0.001796285
2020-09-17,-0.001068547,-0.0085,0.0036,0.002,0,2020-09-17,0.00053911,0,0.001607657
2020-09-18,-0.000432267,-0.0088,0.0079,-0.0021,0,2020-09-18,0.002025995,0,0.002458262
2020-09-21,-0.016248073,-0.0108,-0.0203,-0.0189,0,2020-09-21,-0.014191131,0,0.002056942
2020-09-22,-0.006456388,0.0102,-0.0014,-0.0163,0,2020-09-22,-0.005316955,0.000549261,0.001688694
2020-09-23,0.001623282,-0.0248,-0.0071,0.0016,0,2020-09-23,0.00299223,0.000035998,0.001404946
2020-09-24,-0.027496435,0.0025,-0.0021,0.0038,0,2020-09-24,-0.025240579,0,0.002255856
2020-09-25,-0.000665427,0.0172,0.0014,-0.0135,0,2020-09-25,0.001273958,0,0.001939385
2020-09-28,0.004172878,0.0166,0.0073,0.0105,0,2020-09-28,0.006122515,0.000396053,0.00234569
2020-09-29,0.008312388,-0.0042,0.0076,-0.0134,0,2020-09-29,0.010284052,0,0.001971664
2020-09-30,-0.005272998,0.0079,-0.0073,0.0015,0,2020-09-30,-0.003911914,0,0.001361084
2020-10-01,0.006003682,0.0079,0.0104,-0.0054,0,2020-10-01,0.007845791,0,0.001842109
2020-10-02,-0.008323432,-0.0096,0.0109,0.0245,0,2020-10-02,-0.006680357,0,0.001643075
2020-10-05,0.011668275,0.0193,0.0102,-0.001,0,2020-10-05,0.010813494,0.002151574,0.001296793
2020-10-06,0.009483402,-0.0128,0.0074,0.0026,0,2020-10-06,0.010835245,0,0.001351843
2020-10-07,0.002551038,0.0184,0.0053,0.0022,0,2020-10-07,0.003773677,0,0.001222639
2020-10-08,0.002755595,0.008,0.0003,0.0099,0,2020-10-08,0.004224555,0,0.00146896
2020-10-09,0.001369407,0.0093,0.0001,-0.0141,0,2020-10-09,0.003478538,0,0.002109131
2020-10-12,-0.000445305,0.0153,-0.0083,-0.0008,0,2020-10-12,0.001017434,0,0.001462739
2020-10-13,0.001966474,-0.0041,0.0017,-0.0173,0,2020-10-13,0.003398003,6.34E-05,0.001494929
2020-10-14,-0.005894923,-0.0065,0.0009,0.0002,0,2020-10-14,-0.004284441,0,0.001610482
2020-10-15,-0.006234591,-0.0008,0.009,0.0115,0,2020-10-15,-0.005765415,0.000828843,0.001298019
2020-10-16,0.001059033,-0.0006,-0.0018,0.0006,0,2020-10-16,0.002397991,0.000150244,0.001489202
2020-10-19,-0.004018385,-0.0153,0.0035,0.0031,0,2020-10-19,-0.002182695,0,0.00183569
2020-10-20,-0.006543293,0.0034,-0.0024,0.0126,0,2020-10-20,-0.005057782,0,0.001485511
2020-10-21,0.002845606,-0.0036,-0.0047,0.0041,0,2020-10-21,0.004302406,0.000118237,0.001575037
2020-10-22,-0.001058336,0.0067,0.0061,0.0103,0,2020-10-22,0.000695658,0,0.001753994
2020-10-23,0.003495181,0.0038,0.0041,0.0003,0,2020-10-23,0.005506313,0.000180103,0.002191235
2020-10-26,-0.008464178,-0.0185,-0.0028,-0.0039,0,2020-10-26,-0.007148619,0.0003458,0.001661359
2020-10-27,-0.007813152,-0.0023,-0.0007,-0.0233,0,2020-10-27,-0.005986198,0,0.001826954
2020-10-28,-0.010591495,-0.0341,0.0001,0.0058,0,2020-10-28,-0.008729114,0,0.001862381
2020-10-29,-0.01133269,0.0113,0.0018,0.0027,0,2020-10-29,-0.008969505,0,0.002363185
2020-10-30,0.00406091,-0.0145,-0.008,0.0187,0,2020-10-30,0.006097824,0,0.002036914
2020-11-02,-4.18E-06,0.0117,0.0054,0.0098,0,2020-11-02,0.001454602,0,0.001458785
2020-11-03,0.00745301,0.0193,0.0101,-0.0019,0,2020-11-03,0.009304018,0,0.001851008
2020-11-04,0.01101466,0.0225,-0.0149,-0.0502,0,2020-11-04,0.012663599,0,0.001648939
2020-11-05,0.007975519,0.0213,0.01,0.0052,0,2020-11-05,0.010119743,0,0.002144224
2020-11-06,0.012504319,0.0001,-0.0086,-0.0093,0,2020-11-06,0.014528221,0,0.002023902
2020-11-09,0.01128464,0.0086,0.008,0.0673,0,2020-11-09,0.011613585,0.001766218,0.002095163
2020-11-10,-0.001061854,-0.0017,0.0156,0.0217,0,2020-11-10,0.001185534,0,0.002247388
2020-11-11,0.014779945,0.0088,-0.0057,-0.0175,0,2020-11-11,0.017132089,0,0.002352144
2020-11-12,-0.006420783,-0.0094,-0.0023,-0.0119,0,2020-11-12,-0.004982451,0.001260541,0.002698873
2020-11-13,-0.001765841,0.0131,0.0062,0.0114,0,2020-11-13,-0.000212566,0.00002327,0.001576545
2020-11-16,0.015349142,0.0122,0.0077,0.0199,0,2020-11-16,0.016991117,0,0.001641975
2020-11-17,0.00018836,-0.0019,0.006,-0.0001,0,2020-11-17,0.00131222,0.00040192,0.00152578
2020-11-18,0.001430863,-0.0093,-0.0003,0.0001,0,2020-11-18,0.003942546,0,0.002511683
2020-11-19,0.002540192,0.0059,0.0047,-0.0076,0,2020-11-19,0.004349943,0.000315148,0.002124899
2020-11-20,0.004330016,-0.0051,0.0068,-0.006,0,2020-11-20,0.005070324,0.001156372,0.00189668
2020-11-23,-0.000317322,0.0083,0.0087,0.0156,0,2020-11-23,0.001771685,1.94E-05,0.002108407
2020-11-24,0.001642404,0.0156,-0.0011,0.0277,0,2020-11-24,0.004355331,0,0.002712927
2020-11-25,-0.002021825,0.0003,0,-0.0133,0,2020-11-25,-0.000938314,0,0.001083511
2020-11-27,-0.000439522,0.0043,0.0047,-0.0163,0,2020-11-27,0.001273915,0.000137145,0.001850582
2020-11-30,-7.43E-05,-0.0053,-0.0099,-0.0207,0,2020-11-30,0.000814501,0.001065669,0.001954494
2020-12-01,0.012014153,0.0098,-0.0027,0.0053,0,2020-12-01,0.013854212,0,0.001840059
2020-12-02,0.00489721,0.0011,-0.0009,0.0108,0,2020-12-02,0.00682852,0,0.00193131
2020-12-03,0.002012747,0.0018,0.005,-0.0009,0,2020-12-03,0.004037973,0,0.002025226
2020-12-04,0.005290786,0.0102,0.0146,0.0083,0,2020-12-04,0.007853282,0,0.002562496
2020-12-07,0.0016322,0.0003,0.0024,-0.0102,0,2020-12-07,0.003677334,0,0.002045134
2020-12-08,-0.004540005,0.0047,0.0102,-0.007,0,2020-12-08,-0.002718735,0,0.00182127
2020-12-09,0.007153566,-0.0103,-0.0006,0.0128,0,2020-12-09,0.007478607,0.001574882,0.001899923
2020-12-10,-0.008151761,0.0024,0.0112,-0.0047,0,2020-12-10,-0.006054487,0,0.002097274
2020-12-11,0.00063202,-0.002,-0.0038,-0.0071,0,2020-12-11,0.00272158,0,0.00208956
2020-12-14,0.004822464,-0.0028,0.0058,-0.0153,0,2020-12-14,0.006252575,0.000744398,0.002174509
2020-12-15,-0.001090663,0.0128,0.0108,0.0036,0,2020-12-15,0.000964964,0,0.002055627
2020-12-16,0.003592237,0.0017,-0.0043,-0.0037,0,2020-12-16,0.004013102,0.001354639,0.001775504
2020-12-17,0.001287568,0.0079,0.0069,-0.007,0,2020-12-17,0.003907203,0,0.002619635
2020-12-18,-0.003830671,-0.0012,0.0007,-0.0117,0,2020-12-18,-0.001603853,0,0.002226818
2020-12-21,-0.000432537,-0.0023,0.0013,-0.0005,0,2020-12-21,0.002245995,0,0.002678532
2020-12-22,0.002577471,0.0006,0.0121,-0.0161,0,2020-12-22,0.003737225,0.000105888,0.001265642
2020-12-23,-0.000152769,0.001,0.0038,0.0203,0,2020-12-23,0.001901362,0.000128657,0.002182788
2020-12-24,0.006358189,0.0021,-0.0041,-0.0019,0,2020-12-24,0.00810614,0,0.001747951
2020-12-28,0.003395674,0.0046,-0.0073,0.0036,0,2020-12-28,0.005550413,0,0.002154739
2020-12-29,-0.00595918,-0.004,-0.0153,0.0024,0,2020-12-29,-0.004214904,0,0.001744276
2020-12-30,9.58E-05,0.0027,0.0101,0.0003,0,2020-12-30,0.001022976,0.000747913,0.001675069
2020-12-31,-0.001990107,0.0039,-0.0089,0.0041,0,2020-12-31,-3.27E-05,0,0.001957407
2021-01-04,0.001043588,-0.0141,0.0022,0.0058,0,2021-01-04,0.00323968,0,0.002196092
2021-01-05,-0.016930053,0.0086,0.0123,0.0049,0,2021-01-05,-0.015144541,0,0.001785512
2021-01-06,0.007093633,0.0079,0.0214,0.0394,0,2021-01-06,0.008810631,0,0.001716998
2021-01-07,0.003936951,0.0176,0.0033,-0.0083,0,2021-01-07,0.005728485,0,0.001791534
2021-01-08,0.012435563,0.0051,-0.0075,-0.0137,0,2021-01-08,0.013855479,0,0.001419916
2021-01-11,-0.009694409,-0.0051,0.0026,0.0126,0,2021-01-11,-0.008265432,0,0.001428977
2021-01-12,0.003049006,0.0038,0.0129,0.0121,0,2021-01-12,0.005017023,0,0.001968017
2021-01-13,0.000532596,0.0007,-0.0093,-0.0046,0,2021-01-13,0.000163229,0.001680993,0.001311626
2021-01-14,0.008297272,-0.0011,0.0203,0.0112,0,2021-01-14,0.009688209,7.79E-05,0.001468837
2021-01-15,-0.002125449,-0.0086,-0.0049,-0.0076,0,2021-01-15,-0.000371702,0,0.001753747
2021-01-19,0.002996595,0.0092,0.0088,-0.008,0,2021-01-19,0.003826827,0.000228,0.001058232
2021-01-20,0.003597287,0.0126,-0.0039,-0.0108,0,2021-01-20,0.004798212,0,0.001200925
2021-01-21,0.005384105,-0.0004,-0.0055,-0.0094,0,2021-01-21,0.007283303,0.00030381,0.002203008
2021-01-22,-0.00289134,-0.0007,0.0187,-0.0012,0,2021-01-22,-0.001312939,0,0.001578401
2021-01-25,0.003506116,0.0029,-0.0005,-0.004,0,2021-01-25,0.005342067,0,0.001835951
2021-01-26,0.0012857,-0.0032,0.0002,0.0001,0,2021-01-26,0.003034878,0,0.001749178
2021-01-27,-0.004988116,-0.0253,0.0133,0.0156,0,2021-01-27,-0.003674514,0.000699087,0.002012689
2021-01-28,-0.002876823,0.0092,-0.0193,-0.0091,0,2021-01-28,-0.000173928,0,0.002702895
2021-01-29,0.004824941,-0.0184,0.0059,0.0058,0,2021-01-29,0.007227172,0,0.002402231
2021-02-01,0.002668211,0.0173,0.0093,-0.0147,0,2021-02-01,0.00509629,0,0.002428079
2021-02-04,0.002846795,0.0123,0.0038,0.0037,0,2021-02-04,0.005369895,0,0.0025231
2021-02-05,0.002877782,0.0058,0.0107,-0.0048,0,2021-02-05,0.004953185,0,0.002075403
2021-02-08,0.003104239,0.0096,0.0211,0.0039,0,2021-02-08,0.005319803,0,0.002215564
2021-02-09,0.004135235,0.0005,0.0071,-0.0017,0,2021-02-09,0.005307438,0,0.001172203
2021-02-10,0.010333179,-0.0008,-0.0049,0.0061,0,2021-02-10,0.011401065,0.000659395,0.001727281
2021-02-11,0.003195267,0.0019,-0.0022,-0.0043,0,2021-02-11,0.003576744,0.000859517,0.001240994
2021-02-12,-0.003289277,0.0049,-0.0014,0.0049,0,2021-02-12,-0.001815674,0.000182103,0.001655706
2021-02-16,0.00595488,-0.0014,-0.0061,0.0189,0,2021-02-16,0.007603102,0,0.001648222
2021-02-17,-0.005267046,-0.0021,-0.0085,0.0061,0,2021-02-17,-0.003955784,0,0.001311262
2021-02-18,-0.00389537,-0.0063,-0.0155,-0.002,0,2021-02-18,-0.00235513,0.000421077,0.001961317
2021-02-19,-0.004940878,0.0016,0.0179,0.0072,0,2021-02-19,-0.002477557,0,0.002463321
2021-02-22,-0.004050675,-0.0113,-0.0005,0.0316,0,2021-02-22,-0.002631334,0.000112752,0.001532093
2021-02-23,-0.019799249,-0.0015,-0.0127,0.0089,0,2021-02-23,-0.018232134,0,0.001567115
2021-02-24,-0.010905821,0.0115,0.0122,0.0142,0,2021-02-24,-0.009057896,0,0.001847925
2021-02-25,0.004717405,-0.0274,-0.0113,0.0092,0,2021-02-25,0.006587824,0,0.001870419
2021-02-26,-0.012708576,-0.0028,0.0066,-0.0158,0,2021-02-26,-0.011171674,0,0.001536902
2021-03-01,0.008713936,0.0263,0.0109,0.0023,0,2021-03-01,0.010201771,0,0.001487835
2021-03-02,0.003505977,-0.0105,-0.0109,0.0123,0,2021-03-02,0.005073995,0,0.001568018
2021-03-03,-0.005158987,-0.0157,-0.0019,0.0356,0,2021-03-03,-0.005193216,3.57E-05,1.47E-06
2021-03-04,-0.003111229,-0.017,-0.0136,0.0171,0,2021-03-04,-0.001126817,0,0.001984412
2021-03-05,-0.015153163,0.0185,0.0021,0.0061,0,2021-03-05,-0.013301115,0,0.001852048
2021-03-08,0.006929436,-0.0067,0.0061,0.0371,0,2021-03-08,0.00723254,0.000964893,0.001267997
2021-03-09,-0.004962651,0.0179,0.0129,-0.0323,0,2021-03-09,-0.00385858,0,0.001104071
2021-03-10,0.010749559,0.0068,0.0078,0.0182,0,2021-03-10,0.012160949,0,0.00141139
2021-03-11,0.014783217,0.0144,0.0161,-0.0202,0,2021-03-11,0.015046185,0.000775807,0.001038775
2021-03-12,0.003815889,0.001,0.0014,0.013,0,2021-03-12,0.003291371,0.001513706,0.000989188
2021-03-15,0.004394236,0.007,-0.001,-0.0129,0,2021-03-15,0.005340479,0,0.000946243
2021-03-16,0.008354994,-0.0043,-0.0111,-0.0083,0,2021-03-16,0.009040017,0.000388539,0.001073562
2021-03-17,-0.004293136,0.0033,0.0047,0.0033,0,2021-03-17,-0.00277809,1.30E-05,0.001528046
