Date,Daily Return,Mkt-RF,SMB,HML,RF,Strategy Return,Dividends Profit,Transaction Cost
2019-12-17,-0.002109955,0.001,0.0041,0.0067,0.00007,8.37E-05,0,0.002123655
2019-12-18,-0.000757157,-0.0005,0.002,0.0009,0.00007,0.002144819,0,0.002831976
2019-12-19,0.006111403,0.0043,-0.0002,-0.0042,0.00007,0.008039565,0.000365722,0.002223884
2019-12-20,0.001276358,0.0048,-0.003,-0.003,0.00007,0.003541462,0,0.002195104
2019-12-23,0.002123943,0.001,0.0019,-0.0035,0.00007,0.004054429,0.000843655,0.002704141
2019-12-24,0.000104753,0.0001,0.0039,0,0.00007,0.002124754,0,0.001950001
2019-12-26,-0.001318887,0.0048,-0.0054,0,0.00007,0.000724257,0,0.001973144
2019-12-27,-0.000656342,-0.001,-0.0053,-0.0007,0.00007,0.002597296,0,0.003183638
2019-12-30,-0.004764422,-0.0057,0.0019,0.0056,0.00007,-0.002872266,9.46E-05,0.001916756
2019-12-31,-0.007639061,0.0028,-0.0001,0.0012,0.00007,-0.004684527,0,0.002884534
2020-01-02,0.006194413,0.0086,-0.0088,-0.0034,0.00006,0.009115483,0,0.00286107
2020-01-03,0.001473321,-0.0067,0.0038,0,0.00006,0.003751452,0,0.002218131
2020-01-06,0.001156078,0.0036,-0.0007,-0.0055,0.00006,0.004222046,0,0.003005968
2020-01-07,0.00051267,-0.0019,-0.0001,-0.0025,0.00006,0.003326364,0,0.002753694
2020-01-08,0.002009249,0.0047,-0.0006,-0.0064,0.00006,0.004327538,0.001528925,0.003787214
2020-01-09,-0.001474595,0.0065,-0.0064,-0.0048,0.00006,0.000952334,0,0.002366929
2020-01-10,-0.002336575,-0.0034,-0.0019,-0.0033,0.00006,0.001132738,0,0.003409313
2020-01-13,-0.003227291,0.0073,-0.0011,-0.0008,0.00006,-0.000422549,0,0.002744742
2020-01-14,-0.002417483,-0.0006,0.0039,-0.0018,0.00006,-0.000377249,0.000694434,0.002674668
2020-01-15,0.001727798,0.0016,0.0047,-0.0081,0.00006,0.003415462,0.000223526,0.00185119
2020-01-16,0.00007967,0.0088,0.0052,-0.0011,0.00006,0.001858254,0.000162047,0.001880631
2020-01-17,-0.002044795,0.0028,-0.0064,-0.0013,0.00006,5.27E-05,0,0.002037495
2020-01-21,0.000732727,-0.0032,-0.0051,-0.0062,0.00006,0.002909671,0,0.002116944
2020-01-22,-0.002646045,0.0008,-0.0026,0.0001,0.00006,-0.000619811,0,0.001966234
2020-01-23,-0.00154537,0.0008,-0.0005,-0.0014,0.00006,0.000195116,0.000752398,0.002432884
2020-01-24,-0.000329173,-0.0097,-0.0044,-0.0028,0.00006,0.001487278,0.000251225,0.002007676
2020-01-27,-0.007544466,-0.0156,0.0037,-0.0041,0.00006,-0.005061776,0,0.00242269
2020-01-28,-0.002167168,0.0102,-0.0012,-0.0042,0.00006,0.00023368,0,0.002340848
2020-01-29,0.004447402,-0.001,-0.0024,-0.0098,0.00006,0.006332201,0,0.001824799
2020-01-30,-0.009337131,0.0034,-0.0068,0.0069,0.00006,-0.00701613,0,0.002261001
2020-01-31,-0.002751282,-0.0174,-0.0042,-0.0035,0.00006,-0.000488617,0,0.002202665
2020-02-05,0.004829281,0.0097,0.0032,0.0147,0.00006,0.008037053,0,0.003147772
2020-02-06,-0.001743537,0.0027,-0.0045,-0.0084,0.00006,0.00197123,0,0.003654767
2020-02-07,-0.003304964,-0.0055,-0.0079,-0.0003,0.00006,0.00038619,0,0.003631154
2020-02-10,-0.003198253,0.0073,0,-0.0088,0.00006,0.000709132,0,0.003847385
2020-02-11,0.001718584,0.0028,0.0005,0.0105,0.00006,0.003791156,0.002006603,0.004019175
2020-02-12,0.00046619,0.0066,0.0015,-0.0035,0.00006,0.003277621,0,0.002751431
2020-02-13,-0.003252896,-0.0009,0.0019,0,0.00006,-0.000959209,0.000732304,0.002965991
2020-02-14,0.00162034,0.0015,-0.0038,-0.0066,0.00006,0.004142421,0,0.002462081
2020-02-18,-0.004656191,-0.0019,0.0015,-0.0065,0.00006,-0.002225766,0.000102127,0.002472552
2020-02-19,0.003046528,0.006,0.0018,0.0003,0.00006,0.006712065,0,0.003605537
2020-02-20,-0.00235759,-0.0035,0.0049,0.0067,0.00006,-0.000253851,0.000141625,0.002185364
2020-02-21,-0.007389846,-0.0112,-0.001,0.0002,0.00006,-0.004261292,0,0.003068554
2020-02-24,-0.020931318,-0.0339,0.0018,0.0002,0.00006,-0.018938781,0.00028626,0.002218797
2020-02-25,-0.007933878,-0.0309,-0.001,-0.0068,0.00006,-0.005433113,0,0.002440765
2020-02-26,-0.029268513,-0.0052,-0.0038,-0.012,0.00006,-0.025905869,0,0.003302644
2020-02-27,-0.003071025,-0.0422,0.0078,0.0005,0.00006,-0.000330234,0,0.002680791
2020-02-28,-0.050905336,-0.0078,0.0029,-0.008,0.00006,-0.046581633,0,0.004263703
2020-03-02,0.001645483,0.0431,-0.0169,-0.0044,0.00006,0.003917707,0,0.002212224
2020-03-03,0.067113614,-0.0279,0.008,-0.0063,0.00006,0.069685269,0,0.002511655
2020-03-04,0.008528328,0.0403,-0.0108,-0.0117,0.00006,0.011173361,0,0.002585033
2020-03-05,-0.003339803,-0.0338,0.0025,-0.014,0.00006,0.000141399,0,0.003421202
2020-03-06,-0.03072844,-0.0178,0.0006,-0.0149,0.00006,-0.026769278,0,0.003899162
2020-03-09,-0.051976931,-0.0778,-0.0038,-0.0475,0.00006,-0.04819,0,0.003726931
2020-03-10,-0.004235931,0.0474,-0.0249,0.0081,0.00006,-0.000826759,0,0.003349172
2020-03-11,-0.019148021,-0.0505,-0.0082,-0.008,0.00006,-0.02003672,0.004167711,0.003219012
2020-03-12,-0.111716952,-0.0963,-0.0044,-0.0117,0.00006,-0.109461098,0.000266252,0.002462106
2020-03-13,-0.029148178,0.0896,-0.027,0.0303,0.00006,-0.02645989,0.000379928,0.003008216
2020-03-16,-0.081955703,-0.12,-0.0026,-0.0076,0.00006,-0.080014317,0.00094654,0.002827926
2020-03-17,-0.011255521,0.0588,0.0086,-0.0062,0.00006,-0.007441003,0.000624758,0.004379276
2020-03-18,-0.048915948,-0.0556,-0.0356,-0.0469,0.00006,-0.04447212,0,0.004383828
2020-03-19,-0.209483194,0.0131,0.0546,0.0083,0.00006,-0.205176769,0,0.004246425
2020-03-20,0.274848153,-0.0415,0.0034,-0.0088,0.00006,0.278891171,0,0.003983018
2020-03-23,0.020776404,-0.0255,0.0224,-0.0327,0.00006,0.022803117,0.001048051,0.003014764
2020-03-24,0.01981525,0.0934,-0.0126,0.0238,0.00006,0.024273723,0,0.004398473
2020-03-25,0.086148657,0.0118,-0.0074,0.0192,0.00006,0.089635361,0,0.003426704
2020-03-26,0.111607028,0.0602,-0.0073,0.0107,0.00006,0.115282527,0,0.003615499
2020-03-27,0.025588097,-0.0348,-0.0083,-0.0076,0.00006,0.029709784,0,0.004061687
2020-03-30,0.02037246,0.0316,-0.0029,-0.0209,0.00006,0.024049369,0,0.003616909
2020-03-31,0.011798866,-0.0144,0.018,-0.0039,0.00006,0.014544854,0,0.002685988
2020-04-01,-0.009884324,-0.045,-0.0148,-0.014,0,-0.00661701,0,0.003267314
2020-04-02,0.046702922,0.021,-0.0098,-0.0028,0,0.049845518,0,0.003142596
2020-04-03,0.027669185,-0.0164,-0.0111,-0.0118,0,0.030092229,0.000159192,0.002582236
2020-04-06,-0.005105347,0.0706,0.0077,0.0032,0,-0.000495494,0,0.004609853
2020-04-07,0.07976061,-0.0011,-0.0057,0.0208,0,0.083308572,0,0.003547962
2020-04-08,0.007327298,0.034,0.0031,0.0128,0,0.009885136,0,0.002557838
2020-04-09,0.037718471,0.0159,0.0192,0.0316,0,0.040359798,0.001099397,0.003740724
2020-04-13,0.010126896,-0.0092,-0.0084,-0.024,0,0.013837823,0.0004983,0.004209227
2020-04-14,0.007755609,0.0302,-0.0018,-0.0315,0,0.010771394,0.000766492,0.003782277
2020-04-15,0.010327559,-0.0215,-0.0123,-0.0255,0,0.01281141,0.000271759,0.00275561
2020-04-16,-0.001901721,0.0062,-0.0021,-0.0298,0,0.002000571,0,0.003902292
2020-04-17,0.015513396,0.0272,0.0074,0.0277,0,0.018853825,0,0.003340429
2020-04-20,-0.015667443,-0.0156,0.0077,-0.0091,0,-0.012503248,0,0.003164195
2020-04-21,-0.028912564,-0.0308,0.0093,0.0016,0,-0.025211697,0,0.003700867
2020-04-22,0.049299248,0.0231,-0.0069,-0.0164,0,0.051635439,0.000859444,0.003195635
2020-04-23,0.012143042,0.0013,0.011,0.0054,0,0.015645212,0.000122241,0.003624411
2020-04-24,0.019416536,0.0144,0.0026,-0.0013,0,0.022855171,0,0.003438635
2020-04-27,-0.003473887,0.0173,0.0161,0.0271,0,-0.000150628,0,0.003323259
2020-04-28,0.018475441,-0.0045,0.0099,0.0285,0,0.021840812,0,0.003365371
2020-04-29,0.020285848,0.0292,0.0189,0.02,0,0.023575226,0,0.003289378
2020-04-30,0.01289582,-0.0118,-0.0143,-0.017,0,0.01543612,0,0.0025403
2020-05-01,-0.021662698,-0.0291,-0.0056,-0.0097,0,-0.0192041,0,0.002458598
2020-05-04,-0.014995687,0.0054,0.0021,-0.0127,0,-0.012289349,0,0.002706338
2020-05-05,0.023543623,0.0095,0.0003,-0.0202,0,0.025528161,0.000352524,0.002337062
2020-05-06,-0.001074893,-0.0052,0.0054,-0.027,0,0.001462987,0,0.00253788
2020-05-07,-0.004077048,0.0133,-0.0006,0.004,0,-0.001311598,0,0.00276545
2020-05-08,0.004072494,0.019,0.0139,0.0246,0,0.006104269,0,0.002031775
2020-05-11,-0.007170969,0.0007,0.0047,-0.0378,0,-0.004982924,0,0.002188045
2020-05-12,0.003196171,-0.0206,-0.0084,-0.0135,0,0.005172462,3.40E-05,0.002010291
2020-05-13,-0.009125309,-0.0189,-0.009,-0.0208,0,-0.006124351,0,0.003000958
2020-05-14,-0.040239696,0.0114,-0.0151,0.0093,0,-0.038764302,0.000723992,0.002199386
2020-05-15,0.001164864,0.0057,0.0161,-0.0115,0,0.003413388,0,0.002248524
2020-05-18,0.043808248,0.0324,0.0156,0.046,0,0.046672979,0,0.002864731
2020-05-19,0.011847993,-0.0101,-0.0054,-0.015,0,0.014384822,0,0.002536829
2020-05-20,0.009838063,0.018,0.0108,0.0132,0,0.012759883,0.000114716,0.003036536
2020-05-21,0.011279769,-0.007,0.0062,0.004,0,0.013997632,0.000580717,0.00329858
2020-05-22,-0.002053829,0.0027,0.0047,-0.0085,0,-0.00017427,0,0.001879559
2020-05-26,0.01457439,0.0123,0.0009,0.0455,0,0.016814269,0,0.002239879
2020-05-27,0.007321024,0.0154,0.0065,0.0362,0,0.010160776,0,0.002839752
2020-05-28,0.009231795,-0.0041,-0.0153,-0.0243,0,0.012816439,0,0.003584644
2020-05-29,0.004663066,0.006,-0.0029,-0.0198,0,0.008614954,0,0.003951888
2020-06-01,0.003772835,0.0052,-0.0004,0.0043,0,0.007190772,0,0.003417937
2020-06-02,0.010129109,0.0081,-0.0009,0.0054,0,0.013453827,0,0.003324718
2020-06-03,0.008591451,0.0142,0.0015,0.0262,0,0.01222705,0,0.003635599
2020-06-04,0.010936864,-0.0034,-0.0023,0.0289,0,0.013633635,0,0.002696771
2020-06-05,0.033318374,0.025,0.0066,0.0276,0,0.036815333,0,0.003496959
2020-06-08,0.014143559,0.0139,0.0037,0.0209,0,0.014262631,0.002307996,0.002427068
2020-06-09,0.003814385,-0.0085,-0.0025,-0.0192,0,0.006555178,0,0.002740793
2020-06-10,-0.010411645,-0.0056,-0.0085,-0.041,0,-0.006892064,0,0.003519581
2020-06-11,-0.03415779,-0.0591,-0.0082,-0.0303,0,-0.031979472,0,0.002178318
2020-06-12,-0.003786238,0.0129,0.0031,0.0182,0,-0.000843644,0.000292204,0.003234798
2020-06-15,-0.023837492,0.0109,0.0146,-0.0039,0,-0.021153647,0.0005085,0.003192345
2020-06-16,0.037178996,0.0187,0.0061,0.005,0,0.04079914,0.00050232,0.004122464
2020-06-17,-0.004838648,-0.004,-0.009,-0.0198,0,-0.001235962,0,0.003602686
2020-06-18,-0.022712803,0.0019,0.001,-0.0053,0,-0.019247253,0,0.00346555
2020-06-19,0.015421064,-0.0045,0.0009,-0.0065,0,0.018387247,0,0.002966183
2020-06-22,-0.016752458,0.0071,0.0084,-0.0136,0,-0.014930385,0.000441244,0.002263317
2020-06-23,0.005092586,0.0042,0.0016,-0.006,0,0.007363154,0,0.002270568
2020-06-24,-0.00944511,-0.0261,-0.0045,-0.0136,0,-0.006778758,0,0.002666352
2020-06-25,-0.025823665,0.0112,0.0024,0.005,0,-0.023685793,0,0.002137872
2020-06-26,-0.000002307,-0.0244,0.0012,-0.0141,0,0.002605261,0,0.002607568
2020-06-29,-0.01579694,0.0151,0.0125,0.0185,0,-0.013045529,0,0.002751411
2020-06-30,0.010094564,0.0158,0.0008,0.0001,0,0.0126933,0,0.002598736
2020-07-01,0.010470881,0.0041,-0.0128,-0.0258,0.00001,0.013037667,0,0.002556786
2020-07-02,0.004231999,0.005,-0.0002,-0.0013,0.00001,0.006821242,0,0.002579243
2020-07-06,-0.001124037,0.0165,-0.0063,0.0034,0.00001,0.002434187,0,0.003548224
2020-07-07,-0.02176945,-0.0103,-0.005,-0.015,0.00001,-0.019548704,0,0.002210746
2020-07-08,0.003751652,0.0091,0.003,-0.0047,0.00001,0.005908339,0,0.002146687
2020-07-09,-0.00038688,-0.0053,-0.0093,-0.0261,0.00001,0.001877553,0,0.002254433
2020-07-10,-0.012823418,0.0111,-0.0007,0.0307,0.00001,-0.011371817,0.001372908,0.002814509
2020-07-13,0.010329408,-0.012,-0.0077,0.0204,0.00001,0.012727844,0.000236567,0.002625003
2020-07-14,-0.017605337,0.0135,0.0043,-0.0029,0.00001,-0.014771946,0,0.002823391
2020-07-15,0.016106567,0.0114,0.0243,0.0125,0.00001,0.018945687,0,0.00282912
2020-07-16,-0.00140427,-0.0037,-0.0036,0.0081,0.00001,0.001512097,0,0.002906367
2020-07-17,-0.001705971,0.003,0.0017,-0.0144,0.00001,0.001023968,0,0.002719939
2020-07-20,0.002508167,0.0101,-0.0045,-0.0237,0.00001,0.004840245,0,0.002322078
2020-07-21,0.004067977,0.0015,0.0084,0.0327,0.00001,0.006401361,0,0.002323384
2020-07-22,0.004972749,0.0049,-0.0061,-0.0038,0.00001,0.006151382,0.000870074,0.002038707
2020-07-23,-0.006752002,-0.012,0.0072,0.0197,0.00001,-0.00409546,0,0.002646542
2020-07-24,-0.005863066,-0.0075,-0.0082,0.0044,0.00001,-0.003092402,0.00019279,0.002953454
2020-07-27,0.001510551,0.0088,0.0076,-0.0199,0.00001,0.003812588,0,0.002292037
2020-07-28,-0.00647939,-0.0081,-0.0071,0.01,0.00001,-0.004338259,0,0.002131131
2020-07-29,0.001922013,0.0135,0.0048,0.0089,0.00001,0.00409401,0,0.002161997
2020-07-30,0.005841952,-0.0029,0.0049,-0.0184,0.00001,0.008238114,0,0.002386162
2020-07-31,-0.001567857,0.0061,-0.016,-0.0067,0.00001,0.00062459,0,0.002182447
2020-08-03,-0.001712047,0.0098,0.0122,-0.0084,0,0.000323192,0,0.002035239
2020-08-04,0.003356542,0.0037,0.0047,0.0004,0,0.005563941,0,0.002207399
2020-08-05,0.019755272,0.0078,0.0103,0.0083,0,0.022117453,0,0.002362181
2020-08-06,0.003070992,0.0053,-0.0042,-0.0085,0,0.006045368,0,0.002974376
2020-08-07,0.000232164,0.0002,0.0091,0.0241,0,0.002901384,0,0.00266922
2020-08-10,-0.001384269,0.0024,0.0088,0.0173,0,0.001958054,0,0.003342323
2020-08-11,0.004243086,-0.0083,-0.0033,0.0164,0,0.006245578,0.001216537,0.003219029
2020-08-12,-0.004677924,0.014,-0.0051,-0.0134,0,-0.001667475,0,0.003010449
2020-08-13,0.004073833,-0.0001,0.0018,-0.0133,0,0.006704429,0.000178998,0.002809594
2020-08-14,0.001236849,-0.0004,-0.0009,0.0108,0,0.005037934,0.000168392,0.003969477
2020-08-17,0.000300418,0.0045,0.006,-0.0192,0,0.004271811,0,0.003971393
2020-08-18,-0.004727148,0.0022,-0.0106,-0.0143,0,-0.000837225,0,0.003889923
2020-08-19,-0.001042193,-0.0038,0.0047,0.0009,0,0.00258082,0,0.003623013
2020-08-20,9.48E-05,0.0031,-0.0052,-0.0155,0,0.002758619,0,0.002663864
2020-08-21,-0.001520359,0.0026,-0.0109,-0.0043,0,-0.000857769,0.001534602,0.002197192
2020-08-24,-0.002075227,0.0092,-0.0037,0.0259,0,0.00054002,0,0.002615247
2020-08-25,-0.004292945,0.0036,0.0016,-0.0064,0,-0.001355187,0,0.002937758
2020-08-26,-0.002843741,0.01,-0.0117,-0.0174,0,0.000878094,0.000095744,0.003817579
2020-08-27,-0.005112872,0.0018,-0.0034,0.0095,0,-0.003377807,0,0.001735065
2020-08-28,-0.005963536,0.007,0.0027,-0.0023,0,-0.002602312,0,0.003361224
2020-08-31,0.008837831,-0.0004,-0.0042,-0.0176,0,0.012058675,0,0.003220844
2020-09-01,-0.004396421,0.0092,0.0044,-0.003,0,-0.00239907,0,0.001997351
2020-09-02,0.004073488,0.0127,-0.0049,-0.0045,0,0.00671949,0,0.002646002
2020-09-03,-0.006924534,-0.037,-0.0023,0.0261,0,-0.004221768,0,0.002702766
2020-09-04,-0.022140567,-0.0087,-0.0017,0.0206,0,-0.019079155,0,0.003061412
2020-09-08,-0.008376356,-0.0291,0.0066,-0.0029,0,-0.008228232,0.002125229,0.002273353
2020-09-09,0.002552219,0.0207,-0.0018,-0.02,0,0.005345976,0,0.002793757
2020-09-10,0.013079044,-0.0164,0.003,-0.0006,0,0.015645169,0,0.002566125
2020-09-11,-0.004237827,-0.0006,-0.0084,0.0089,0,-0.00194829,0.000567673,0.00285721
2020-09-14,-0.003024167,0.0159,0.0119,-0.008,0,-0.000433304,0.000260604,0.002851467
2020-09-15,0.005760887,0.0057,-0.0027,-0.0144,0,0.00874368,0,0.002982793
2020-09-16,-0.003402582,-0.0039,0.0076,0.0131,0,-0.001025228,0.000317074,0.002694428
2020-09-17,-0.001872376,-0.0085,0.0036,0.002,0,0.00053911,0,0.002411486
2020-09-18,-0.001661398,-0.0088,0.0079,-0.0021,0,0.002025995,0,0.003687393
2020-09-21,-0.017276544,-0.0108,-0.0203,-0.0189,0,-0.014191131,0,0.003085413
2020-09-22,-0.007300735,0.0102,-0.0014,-0.0163,0,-0.005316955,0.000549261,0.002533041
2020-09-23,0.000920808,-0.0248,-0.0071,0.0016,0,0.00299223,0.000035998,0.00210742
2020-09-24,-0.028624363,0.0025,-0.0021,0.0038,0,-0.025240579,0,0.003383784
2020-09-25,-0.00163512,0.0172,0.0014,-0.0135,0,0.001273958,0,0.002909078
2020-09-28,0.003000033,0.0166,0.0073,0.0105,0,0.006122515,0.000396053,0.003518535
2020-09-29,0.007326556,-0.0042,0.0076,-0.0134,0,0.010284052,0,0.002957496
2020-09-30,-0.005953541,0.0079,-0.0073,0.0015,0,-0.003911914,0,0.002041627
2020-10-01,0.005082628,0.0079,0.0104,-0.0054,0,0.007845791,0,0.002763163
2020-10-02,-0.009144969,-0.0096,0.0109,0.0245,0,-0.006680357,0,0.002464612
2020-10-05,0.011019879,0.0193,0.0102,-0.001,0,0.010813494,0.002151574,0.001945189
2020-10-06,0.008807481,-0.0128,0.0074,0.0026,0,0.010835245,0,0.002027764
2020-10-07,0.001939718,0.0184,0.0053,0.0022,0,0.003773677,0,0.001833959
2020-10-08,0.002021116,0.008,0.0003,0.0099,0,0.004224555,0,0.002203439
2020-10-09,0.000314842,0.0093,0.0001,-0.0141,0,0.003478538,0,0.003163696
2020-10-12,-0.001176675,0.0153,-0.0083,-0.0008,0,0.001017434,0,0.002194109
2020-10-13,0.00121901,-0.0041,0.0017,-0.0173,0,0.003398003,6.34E-05,0.002242393
2020-10-14,-0.006700164,-0.0065,0.0009,0.0002,0,-0.004284441,0,0.002415723
2020-10-15,-0.006883601,-0.0008,0.009,0.0115,0,-0.005765415,0.000828843,0.001947029
2020-10-16,0.000314433,-0.0006,-0.0018,0.0006,0,0.002397991,0.000150244,0.002233802
2020-10-19,-0.00493623,-0.0153,0.0035,0.0031,0,-0.002182695,0,0.002753535
2020-10-20,-0.007286049,0.0034,-0.0024,0.0126,0,-0.005057782,0,0.002228267
2020-10-21,0.002058088,-0.0036,-0.0047,0.0041,0,0.004302406,0.000118237,0.002362555
2020-10-22,-0.001935334,0.0067,0.0061,0.0103,0,0.000695658,0,0.002630992
2020-10-23,0.002399563,0.0038,0.0041,0.0003,0,0.005506313,0.000180103,0.003286853
2020-10-26,-0.009294857,-0.0185,-0.0028,-0.0039,0,-0.007148619,0.0003458,0.002492038
2020-10-27,-0.00872663,-0.0023,-0.0007,-0.0233,0,-0.005986198,0,0.002740432
2020-10-28,-0.011522685,-0.0341,0.0001,0.0058,0,-0.008729114,0,0.002793571
2020-10-29,-0.012514283,0.0113,0.0018,0.0027,0,-0.008969505,0,0.003544778
2020-10-30,0.003042454,-0.0145,-0.008,0.0187,0,0.006097824,0,0.00305537
2020-11-02,-0.000733575,0.0117,0.0054,0.0098,0,0.001454602,0,0.002188177
2020-11-03,0.006527506,0.0193,0.0101,-0.0019,0,0.009304018,0,0.002776512
2020-11-04,0.010190191,0.0225,-0.0149,-0.0502,0,0.012663599,0,0.002473408
2020-11-05,0.006903406,0.0213,0.01,0.0052,0,0.010119743,0,0.003216337
2020-11-06,0.011492368,0.0001,-0.0086,-0.0093,0,0.014528221,0,0.003035853
2020-11-09,0.010237059,0.0086,0.008,0.0673,0,0.011613585,0.001766218,0.003142744
2020-11-10,-0.002185548,-0.0017,0.0156,0.0217,0,0.001185534,0,0.003371082
2020-11-11,0.013603873,0.0088,-0.0057,-0.0175,0,0.017132089,0,0.003528216
2020-11-12,-0.00777022,-0.0094,-0.0023,-0.0119,0,-0.004982451,0.001260541,0.00404831
2020-11-13,-0.002554114,0.0131,0.0062,0.0114,0,-0.000212566,0.00002327,0.002364818
2020-11-16,0.014528155,0.0122,0.0077,0.0199,0,0.016991117,0,0.002462962
2020-11-17,-0.00057453,-0.0019,0.006,-0.0001,0,0.00131222,0.00040192,0.00228867
2020-11-18,0.000175021,-0.0093,-0.0003,0.0001,0,0.003942546,0,0.003767525
2020-11-19,0.001477743,0.0059,0.0047,-0.0076,0,0.004349943,0.000315148,0.003187348
2020-11-20,0.003381677,-0.0051,0.0068,-0.006,0,0.005070324,0.001156372,0.002845019
2020-11-23,-0.001371526,0.0083,0.0087,0.0156,0,0.001771685,1.94E-05,0.003162611
2020-11-24,0.00028594,0.0156,-0.0011,0.0277,0,0.004355331,0,0.004069391
2020-11-25,-0.00256358,0.0003,0,-0.0133,0,-0.000938314,0,0.001625266
2020-11-27,-0.001364812,0.0043,0.0047,-0.0163,0,0.001273915,0.000137145,0.002775872
2020-11-30,-0.001051571,-0.0053,-0.0099,-0.0207,0,0.000814501,0.001065669,0.002931741
2020-12-01,0.011094124,0.0098,-0.0027,0.0053,0,0.013854212,0,0.002760088
2020-12-02,0.003931556,0.0011,-0.0009,0.0108,0,0.00682852,0,0.002896964
2020-12-03,0.001000134,0.0018,0.005,-0.0009,0,0.004037973,0,0.003037839
2020-12-04,0.004009538,0.0102,0.0146,0.0083,0,0.007853282,0,0.003843744
2020-12-07,0.000609634,0.0003,0.0024,-0.0102,0,0.003677334,0,0.0030677
2020-12-08,-0.00545064,0.0047,0.0102,-0.007,0,-0.002718735,0,0.002731905
2020-12-09,0.006203605,-0.0103,-0.0006,0.0128,0,0.007478607,0.001574882,0.002849884
2020-12-10,-0.009200398,0.0024,0.0112,-0.0047,0,-0.006054487,0,0.003145911
2020-12-11,-0.00041276,-0.002,-0.0038,-0.0071,0,0.00272158,0,0.00313434
2020-12-14,0.003735209,-0.0028,0.0058,-0.0153,0,0.006252575,0.000744398,0.003261764
2020-12-15,-0.002118477,0.0128,0.0108,0.0036,0,0.000964964,0,0.003083441
2020-12-16,0.002704485,0.0017,-0.0043,-0.0037,0,0.004013102,0.001354639,0.002663256
2020-12-17,-2.23E-05,0.0079,0.0069,-0.007,0,0.003907203,0,0.003929453
2020-12-18,-0.004944079,-0.0012,0.0007,-0.0117,0,-0.001603853,0,0.003340226
2020-12-21,-0.001771803,-0.0023,0.0013,-0.0005,0,0.002245995,0,0.004017798
2020-12-22,0.001944649,0.0006,0.0121,-0.0161,0,0.003737225,0.000105888,0.001898464
2020-12-23,-0.001244164,0.001,0.0038,0.0203,0,0.001901362,0.000128657,0.003274183
2020-12-24,0.005484213,0.0021,-0.0041,-0.0019,0,0.00810614,0,0.002621927
2020-12-28,0.002318305,0.0046,-0.0073,0.0036,0,0.005550413,0,0.003232108
2020-12-29,-0.006831318,-0.004,-0.0153,0.0024,0,-0.004214904,0,0.002616414
2020-12-30,-0.000741714,0.0027,0.0101,0.0003,0,0.001022976,0.000747913,0.002512603
2020-12-31,-0.002968811,0.0039,-0.0089,0.0041,0,-3.27E-05,0,0.002936111
2021-01-04,-5.45E-05,-0.0141,0.0022,0.0058,0,0.00323968,0,0.003294138
2021-01-05,-0.017822808,0.0086,0.0123,0.0049,0,-0.015144541,0,0.002678267
2021-01-06,0.006235134,0.0079,0.0214,0.0394,0,0.008810631,0,0.002575497
2021-01-07,0.003041184,0.0176,0.0033,-0.0083,0,0.005728485,0,0.002687301
2021-01-08,0.011725605,0.0051,-0.0075,-0.0137,0,0.013855479,0,0.002129874
2021-01-11,-0.010408897,-0.0051,0.0026,0.0126,0,-0.008265432,0,0.002143465
2021-01-12,0.002064998,0.0038,0.0129,0.0121,0,0.005017023,0,0.002952025
2021-01-13,-0.000123218,0.0007,-0.0093,-0.0046,0,0.000163229,0.001680993,0.00196744
2021-01-14,0.007562853,-0.0011,0.0203,0.0112,0,0.009688209,7.79E-05,0.002203256
2021-01-15,-0.003002322,-0.0086,-0.0049,-0.0076,0,-0.000371702,0,0.00263062
2021-01-19,0.00246748,0.0092,0.0088,-0.008,0,0.003826827,0.000228,0.001587347
2021-01-20,0.002996825,0.0126,-0.0039,-0.0108,0,0.004798212,0,0.001801387
2021-01-21,0.0042826,-0.0004,-0.0055,-0.0094,0,0.007283303,0.00030381,0.003304513
2021-01-22,-0.003680541,-0.0007,0.0187,-0.0012,0,-0.001312939,0,0.002367602
2021-01-25,0.00258814,0.0029,-0.0005,-0.004,0,0.005342067,0,0.002753927
2021-01-26,0.000411111,-0.0032,0.0002,0.0001,0,0.003034878,0,0.002623767
2021-01-27,-0.00599446,-0.0253,0.0133,0.0156,0,-0.003674514,0.000699087,0.003019033
2021-01-28,-0.00422827,0.0092,-0.0193,-0.0091,0,-0.000173928,0,0.004054342
2021-01-29,0.003623825,-0.0184,0.0059,0.0058,0,0.007227172,0,0.003603347
2021-02-01,0.001454172,0.0173,0.0093,-0.0147,0,0.00509629,0,0.003642118
2021-02-04,0.001585245,0.0123,0.0038,0.0037,0,0.005369895,0,0.00378465
2021-02-05,0.00184008,0.0058,0.0107,-0.0048,0,0.004953185,0,0.003113105
2021-02-08,0.001996457,0.0096,0.0211,0.0039,0,0.005319803,0,0.003323346
2021-02-09,0.003549134,0.0005,0.0071,-0.0017,0,0.005307438,0,0.001758304
2021-02-10,0.009469538,-0.0008,-0.0049,0.0061,0,0.011401065,0.000659395,0.002590922
2021-02-11,0.00257477,0.0019,-0.0022,-0.0043,0,0.003576744,0.000859517,0.001861491
2021-02-12,-0.00411713,0.0049,-0.0014,0.0049,0,-0.001815674,0.000182103,0.002483559
2021-02-16,0.005130769,-0.0014,-0.0061,0.0189,0,0.007603102,0,0.002472333
2021-02-17,-0.005922676,-0.0021,-0.0085,0.0061,0,-0.003955784,0,0.001966892
